video_id,author,comment,published_at,like_count
gsJAlLOFBv0,@idrees-2012,U should use the leaf blower to clean the dust on your pc,2025-08-12T18:41:05Z,0
gsJAlLOFBv0,@Chinazom-dp7th,Wait what is NFC,2025-08-12T12:30:52Z,0
qxRxcaPoYpQ,@Sujeet481,😅😅,2025-09-08T13:02:14Z,0
qxRxcaPoYpQ,@Belalahmad-b8y,Ye tino mere paas hai,2025-09-08T08:51:57Z,0
qxRxcaPoYpQ,@SumanKumari-s6l,Matka ka baccha kaise banate hain,2025-09-08T08:45:02Z,0
qxRxcaPoYpQ,@babydol2446,Boy,2025-09-08T04:41:59Z,0
qxRxcaPoYpQ,@Newsanimator7037,Tera bap kharid sakta hai,2025-09-07T15:09:51Z,0
qxRxcaPoYpQ,@zubairjutt5525,❤️,2025-09-07T13:48:57Z,0
qxRxcaPoYpQ,@lovefoodnupur1501,Avaneesh Kulkarni,2025-09-07T11:48:13Z,0
qxRxcaPoYpQ,@dilipsingh5755,Boy,2025-09-07T10:59:10Z,0
qxRxcaPoYpQ,@chandraprakashsahu6725,A❤❤❤❤❤,2025-09-07T04:27:26Z,0
qxRxcaPoYpQ,@AbassAil-x7d,Ok❤,2025-09-07T03:47:34Z,0
qxRxcaPoYpQ,@Hubaib-j5d,Boy ❤❤🇵🇰☠️,2025-09-07T02:53:55Z,0
qxRxcaPoYpQ,@Navya._ke._dance,Tera bap nii Khalid sakta pr mai Khalid sakti hu,2025-09-06T13:57:44Z,0
qxRxcaPoYpQ,@Akeditor214,Transparent phone,2025-09-06T13:08:30Z,1
qxRxcaPoYpQ,@New-y6o,Boy😮😮😮😮,2025-09-06T11:57:37Z,0
qxRxcaPoYpQ,@TukaramHarpale,San,2025-09-06T11:27:37Z,0
e92Y3yx9u-A,@AbdellazizeThabet,❤️,2025-09-08T13:30:04Z,0
e92Y3yx9u-A,@ROHAN-Gaming9990,তুমি বাংলায় কথা বলছো নাকি ইংলিশে😂,2025-08-26T12:21:55Z,0
e92Y3yx9u-A,@aminrastegar6189,That was so good❤❤عالی بود❤❤,2025-08-20T05:16:49Z,2
e92Y3yx9u-A,@VakarisBanevicius-g5z,i had the minecraft watch before,2025-08-19T11:20:47Z,0
e92Y3yx9u-A,@lauguroo,Roblox,2025-08-19T01:57:28Z,0
e92Y3yx9u-A,@igormarkotic5205,Zakon,2025-08-18T16:53:08Z,0
e92Y3yx9u-A,@GiuliaAgliuzza,I come back on 2026 lets see how muvh like i have,2025-08-17T08:46:06Z,0
e92Y3yx9u-A,@ErikaHerczeg-w3j,"😊😊😊😊😊😊❤❤❤❤
❤❤❤❤❤❤
❤❤❤😊😊😊",2025-08-16T12:10:25Z,0
e92Y3yx9u-A,@Amirmohammad76,ممنون بابت ترجمه فارسی❤,2025-08-15T11:20:57Z,0
e92Y3yx9u-A,@tiekmibymme6044,Bellissimo il microfono 🖥️,2025-08-15T10:16:17Z,1
e92Y3yx9u-A,@Denakoo,"❤❤I subscribed because of the Persian translation, and since you translated it into Persian, I will definitely watch all your videos.❤❤❤",2025-08-13T09:46:36Z,0
e92Y3yx9u-A,@Dmitry.p-x1l,Thanks for the Russian dubbing,2025-08-12T16:35:35Z,0
e92Y3yx9u-A,@modeazystreamteam,Funny voice changing mics never get old. Gg Dantic,2025-08-12T13:54:22Z,0
e92Y3yx9u-A,@BradenScott-f7g,Day 18 of asking dantic to build me a gaming room,2025-08-12T12:11:53Z,2
e92Y3yx9u-A,@Ali-fq1ft,Thank you for Persian translate,2025-08-11T08:58:57Z,1
