video_id,author,comment,published_at,like_count
wgxoNwmKlCw,@nareshb8911,"Hum mauke kaa intezaar kar rahe hai. Buy undervalued fundamentally strong stocks & make big money when markets go up. REC, PFC, AGARWAL IND, KARNATAKA BANK etc not affected by US trade policy.",2025-07-27T10:02:08Z,0
wgxoNwmKlCw,@lalsawirema1383,"Nifty 50 has not recovered even after one year, all local investor are loosing",2025-07-27T00:29:56Z,0
wgxoNwmKlCw,@prajapatihasmukhbhai7280,Opportunities investment,2025-07-26T15:10:47Z,1
wgxoNwmKlCw,@ARVINDRAZZPUROHIT0123,Sir mene kuch stock liye hai wo hold raku ya beach du reply sir,2025-07-26T14:35:55Z,0
wgxoNwmKlCw,@maverickstunner5907,Diary Industry me foreign company aani bhi nahi chahiye India ka culture he khatm ho jayega,2025-07-26T13:48:08Z,0
wgxoNwmKlCw,@Poonam_Sharma9294,Got information,2025-07-26T12:24:08Z,0
wgxoNwmKlCw,@kartikverma3291,24 to 27 % hoga,2025-07-26T09:30:06Z,0
wgxoNwmKlCw,@krishanjangir1577,It’s good time to invest if you’re time horizon is longer than 5 years 😊,2025-07-26T09:03:50Z,0
wgxoNwmKlCw,@malhotra7927,Trump. Trader. Hai. Samjo. Bhai.,2025-07-26T08:18:37Z,0
wgxoNwmKlCw,@mohapatraa,sirji any coin for investment,2025-07-26T06:28:37Z,0
wgxoNwmKlCw,@sonamguptajpr,Market sideways he 0:43,2025-07-26T05:08:48Z,0
Rmq-i6vEwgE,@ranjeebkumarpradhan2131,Sir IREDA  par video banaie please,2025-07-28T00:47:59Z,0
Rmq-i6vEwgE,@kuljeeetsingh9336,"Hahahahahahahaha … last full week yehi likhtey rahey,32 share upper lagega ,7 share upper lagega,jabardast bhagega, bhayanker hilega, jabardast fatega….jabki sab kuch gir gaya,jabardast gir gaya….very good knowledge you have ji….hahahahahahahaha",2025-07-28T00:12:50Z,0
Rmq-i6vEwgE,@rajkumarrav4137,(1) Psb 29.95 buy intraday (2) adaniports 1394.30 buy (3) reliance 1392.10 buy (4)trent 5043.00 buy sabhi intraday buy stop loss 2/ profit book 4/ 😊😊😊😊 only education purpose 28/07/2025 monday,2025-07-27T22:16:22Z,0
Rmq-i6vEwgE,@sainathowhal1066,👍,2025-07-27T19:27:15Z,0
Rmq-i6vEwgE,@ashokgupta7579,🙏🙏,2025-07-27T19:15:45Z,0
Rmq-i6vEwgE,@gauravpandit1851,सब भाई लोग गुस्से में है अभी भी मैं 19% लॉस में हु और सभी भाई 10% से ऊपर लॉस में होंगे,2025-07-27T18:17:57Z,0
Rmq-i6vEwgE,@GauravKumar_369,Nhi daudaa toh tmko daudayenge,2025-07-27T16:49:56Z,0
Rmq-i6vEwgE,@JpAwasthy,😂केवल लफ़्फ़ज़ी दौड़े ना कम से कम खड़े ही रहे बड़ी है,2025-07-27T16:47:08Z,1
Rmq-i6vEwgE,@neerajmehta3426,"Shayad us, india deal extended in middle august",2025-07-27T16:21:21Z,0
Rmq-i6vEwgE,@zhamsingsevgan1156,👌👍,2025-07-27T15:59:41Z,0
Rmq-i6vEwgE,@kpratap6336,"H
If he says market goes up. It is definite that market will fall",2025-07-27T15:35:32Z,1
Rmq-i6vEwgE,@jayantmankad2110,THIK HAY Thik hay ke always kuchh knowledge nahi HAY.. USELESS LENGTHY VIDEO.,2025-07-27T15:24:33Z,1
Rmq-i6vEwgE,@pukhrajshah2366,U forget Orient cement. Very best result given .,2025-07-27T15:20:51Z,0
Rmq-i6vEwgE,@pramodt3030,"फालतू बकबक करता है, बस!!
काम की बात कुछ नहीं..",2025-07-27T15:13:27Z,0
Rmq-i6vEwgE,@DharmendraRai-i5j,Aapke liye khuskhabri  UK ki wine bahut sasti ho gayi  hai 😂😂,2025-07-27T15:12:50Z,0
KngEvQGNkGM,@jerinamin7147,Modi ji ke Papp hai is girabat ka karan.,2025-07-28T10:20:54Z,0
KngEvQGNkGM,@Akshay99nn,Option chain me intraday ka price 5× Kam hota he kya,2025-07-28T06:23:46Z,0
KngEvQGNkGM,@nakul-khanna,This girl's voice is very irritating.Please find a new orator,2025-07-28T05:52:54Z,0
KngEvQGNkGM,@two8915,Jab b youtubers market bagyga bolta h tab market girta h jb giryga bolta h tab market upar jatha h market tum youtubers yeh batana chathi h ki tum youtubers ki auakd nhi market ko predict kr skay😅,2025-07-28T04:47:57Z,0
KngEvQGNkGM,@irfanrangrez6947,Sell only,2025-07-28T03:12:20Z,0
KngEvQGNkGM,@akashdubey-c2d,😂😂😂 iska mtlb abb upar bhagne wala hai market,2025-07-27T19:17:20Z,7
KngEvQGNkGM,@FaisalAnsari-on5ge,Kul market upar jayega dekh lena,2025-07-27T19:14:18Z,0
KngEvQGNkGM,@sandy6784,music band ho to kuch sunai de,2025-07-27T17:47:29Z,0
KngEvQGNkGM,@Sukhmanpreettt,Loved the info,2025-07-27T17:45:49Z,0
KngEvQGNkGM,@PyarePatel-e1u,Very good Analysis madam,2025-07-27T17:45:27Z,0
KngEvQGNkGM,@KiLLeR-boyyyy,"Ab Market Bohat niche jayega guyss,,profit book karlo baadme bohat jyada loss hoga,phir recover hone ke liye 2year lag jayega….",2025-07-27T17:37:35Z,0
